miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,37.0,46.0,32.0,37.0,37.0,40.0,28.0,49.0,47.0,67.0,95.0,45.0,46.0,59.0,65.0,77.0,34.0,53.0,60.0,72.0,67.0,71.0
hsa-miR-26a-2-3p,313.0,272.0,202.0,247.0,240.0,249.0,273.0,278.0,385.0,403.0,494.0,256.0,246.0,327.0,340.0,364.0,239.0,339.0,327.0,287.0,302.0,322.0
hsa-miR-26a-5p,266108.0,211104.0,221841.0,305434.0,331606.0,404547.0,173065.0,312533.0,382061.0,369401.0,449636.0,303269.0,261983.0,326494.0,455299.0,443373.0,170543.0,346373.0,267156.0,371308.0,407433.0,213145.0
hsa-miR-26b-3p,168.0,138.0,99.0,129.0,150.0,198.0,151.0,191.0,209.0,240.0,379.0,135.0,182.0,161.0,249.0,271.0,131.0,188.0,165.0,286.0,253.0,182.0
hsa-miR-26b-5p,221876.0,176848.0,132987.0,174225.0,165256.0,208594.0,159237.0,216090.0,264163.0,266245.0,370941.0,181945.0,191764.0,216652.0,278781.0,285596.0,136911.0,237335.0,225266.0,258085.0,251840.0,207437.0
hsa-miR-27a-3p/27b-3p,145567.0,121374.0,78218.0,87963.0,94376.0,96084.0,130135.0,127739.0,178019.0,225446.0,229858.0,142642.0,155291.0,164525.0,285309.0,185487.0,106260.0,156657.0,130602.0,164598.0,160891.0,271598.0
hsa-miR-27a-5p,179.0,181.0,126.0,67.0,212.0,199.0,53.0,137.0,50.0,152.0,324.0,137.0,180.0,185.0,166.0,197.0,125.0,211.0,140.0,168.0,124.0,75.0
hsa-miR-27b-5p,76.0,48.0,77.0,42.0,90.0,74.0,40.0,72.0,77.0,148.0,92.0,65.0,109.0,70.0,117.0,122.0,50.0,99.0,56.0,125.0,95.0,103.0
hsa-miR-28-3p,6712.0,5778.0,4157.0,6100.0,6050.0,7229.0,7030.0,6552.0,9899.0,8484.0,13888.0,7556.0,7981.0,10900.0,6652.0,6897.0,6869.0,8381.0,9067.0,7234.0,7926.0,14978.0
hsa-miR-28-5p,468.0,297.0,392.0,412.0,556.0,579.0,227.0,474.0,490.0,689.0,561.0,456.0,374.0,388.0,698.0,649.0,283.0,447.0,332.0,564.0,555.0,297.0
hsa-miR-2861-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2861-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-3p,32.0,56.0,38.0,51.0,76.0,64.0,49.0,25.0,44.0,38.0,66.0,38.0,68.0,48.0,29.0,39.0,36.0,49.0,65.0,43.0,38.0,85.0
hsa-miR-296-5p,27.0,45.0,42.0,43.0,66.0,80.0,37.0,68.0,52.0,82.0,124.0,51.0,73.0,67.0,98.0,90.0,41.0,40.0,55.0,94.0,86.0,47.0
hsa-miR-297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-298-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,189.0,100.0,71.0,86.0,82.0,65.0,173.0,164.0,178.0,202.0,268.0,187.0,116.0,450.0,118.0,155.0,81.0,146.0,125.0,95.0,112.0,103.0
hsa-miR-299-5p,171.0,140.0,127.0,169.0,261.0,199.0,202.0,276.0,260.0,266.0,647.0,170.0,225.0,459.0,249.0,420.0,178.0,201.0,142.0,374.0,313.0,54.0
hsa-miR-29a-3p,124013.0,110312.0,81263.0,169944.0,114619.0,106419.0,136265.0,120982.0,263378.0,186487.0,181657.0,190779.0,138887.0,222377.0,143566.0,123129.0,97197.0,178597.0,140246.0,111609.0,122106.0,352826.0
hsa-miR-29a-5p,335.0,78.0,94.0,88.0,124.0,97.0,113.0,173.0,195.0,232.0,167.0,142.0,123.0,122.0,302.0,174.0,81.0,145.0,118.0,124.0,126.0,141.0
hsa-miR-29b-1-5p,33.0,20.0,15.0,10.0,29.0,34.0,7.0,22.0,17.0,33.0,57.0,31.0,30.0,19.0,37.0,39.0,19.0,31.0,21.0,34.0,40.0,24.0
hsa-miR-29b-2-5p,395.0,407.0,315.0,260.0,344.0,446.0,401.0,647.0,292.0,1078.0,821.0,536.0,572.0,372.0,631.0,499.0,459.0,637.0,454.0,439.0,512.0,642.0
hsa-miR-29b-3p,61644.0,53602.0,29644.0,37098.0,38493.0,44022.0,60998.0,80194.0,68967.0,135708.0,99345.0,71419.0,67854.0,64382.0,96698.0,78042.0,53209.0,86604.0,55345.0,59592.0,74449.0,93288.0
hsa-miR-29c-3p,129153.0,99086.0,69661.0,80468.0,70294.0,65458.0,189953.0,152175.0,185535.0,278967.0,162968.0,179743.0,125912.0,144490.0,131448.0,100967.0,89856.0,160598.0,124390.0,75538.0,96130.0,321422.0
hsa-miR-29c-5p,2619.0,1993.0,1826.0,1208.0,2224.0,2187.0,3159.0,3469.0,2289.0,6039.0,4431.0,2499.0,2717.0,1849.0,4443.0,3724.0,2274.0,3312.0,2092.0,3036.0,3090.0,2342.0
hsa-miR-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,987.0,722.0,336.0,315.0,333.0,332.0,676.0,967.0,876.0,1371.0,1074.0,697.0,940.0,859.0,999.0,1020.0,735.0,943.0,858.0,720.0,876.0,758.0
hsa-miR-301a-5p,32.0,29.0,24.0,27.0,17.0,19.0,24.0,46.0,32.0,83.0,50.0,36.0,44.0,26.0,43.0,40.0,41.0,57.0,37.0,35.0,37.0,51.0
hsa-miR-301b-3p,25.0,15.0,4.0,6.0,4.0,3.0,19.0,16.0,30.0,42.0,28.0,25.0,20.0,20.0,20.0,35.0,24.0,33.0,14.0,24.0,25.0,21.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,4.0,3.0,7.0,3.0,0.0,3.0,4.0,4.0,3.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,3.0
hsa-miR-3064-5p,27.0,10.0,18.0,25.0,18.0,28.0,15.0,33.0,19.0,40.0,41.0,26.0,17.0,27.0,19.0,20.0,22.0,26.0,19.0,24.0,17.0,47.0
hsa-miR-3065-3p,45.0,50.0,34.0,6.0,32.0,11.0,27.0,18.0,24.0,43.0,41.0,32.0,36.0,39.0,29.0,39.0,30.0,28.0,31.0,40.0,20.0,40.0
hsa-miR-3065-5p,210.0,215.0,87.0,53.0,114.0,53.0,121.0,89.0,126.0,143.0,140.0,102.0,93.0,109.0,128.0,144.0,101.0,119.0,110.0,180.0,91.0,123.0
hsa-miR-3074-3p,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,25.0,11.0,29.0,19.0,33.0,25.0,27.0,14.0,24.0,31.0,37.0,20.0,19.0,11.0,36.0,23.0,17.0,17.0,20.0,15.0,13.0,33.0
hsa-miR-3085-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3085-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,7046.0,5332.0,4511.0,4935.0,4343.0,5409.0,9844.0,8764.0,9359.0,12794.0,9624.0,8388.0,6198.0,5135.0,8388.0,7699.0,4003.0,6894.0,6869.0,6018.0,6267.0,14062.0
hsa-miR-30a-5p,85740.0,50436.0,52577.0,44307.0,42660.0,45843.0,104335.0,91324.0,108721.0,137692.0,92953.0,98651.0,66025.0,66561.0,81998.0,68593.0,40212.0,73198.0,69348.0,54466.0,62891.0,139884.0
hsa-miR-30b-3p,41.0,23.0,29.0,20.0,28.0,35.0,26.0,28.0,34.0,50.0,69.0,50.0,37.0,30.0,34.0,26.0,35.0,38.0,38.0,28.0,26.0,59.0
hsa-miR-30b-5p/30c-5p,41275.0,24491.0,23139.0,28803.0,19383.0,19683.0,44934.0,52991.0,64624.0,72886.0,44992.0,44840.0,27694.0,25615.0,55581.0,40924.0,19612.0,36002.0,39995.0,30666.0,33530.0,62739.0
hsa-miR-30c-1-3p,82.0,93.0,82.0,59.0,83.0,103.0,78.0,125.0,116.0,162.0,201.0,133.0,122.0,121.0,110.0,132.0,59.0,115.0,170.0,129.0,91.0,135.0
hsa-miR-30c-2-3p,330.0,457.0,330.0,307.0,397.0,434.0,608.0,441.0,447.0,744.0,723.0,542.0,543.0,406.0,485.0,502.0,292.0,477.0,481.0,470.0,407.0,825.0
hsa-miR-30d-3p,277.0,213.0,198.0,157.0,169.0,191.0,323.0,274.0,339.0,409.0,416.0,258.0,247.0,242.0,254.0,270.0,201.0,328.0,265.0,234.0,255.0,372.0
hsa-miR-30d-5p,38641.0,43847.0,43645.0,45670.0,48821.0,55372.0,57447.0,54926.0,69776.0,75498.0,92116.0,61466.0,54698.0,59794.0,56314.0,52280.0,42887.0,62773.0,66300.0,52152.0,59334.0,89903.0
hsa-miR-30e-3p,6130.0,4614.0,3991.0,4512.0,4108.0,4608.0,5511.0,7348.0,9270.0,10422.0,8781.0,7677.0,5616.0,6736.0,7092.0,6727.0,3939.0,6770.0,7871.0,6066.0,5615.0,7406.0
hsa-miR-30e-5p,64456.0,31066.0,30585.0,28481.0,23246.0,23466.0,46728.0,54594.0,70329.0,80203.0,55091.0,54704.0,38810.0,49519.0,55649.0,46216.0,26053.0,48531.0,48348.0,38974.0,42456.0,66779.0
hsa-miR-31-3p,121.0,25.0,51.0,10.0,55.0,19.0,45.0,35.0,120.0,179.0,125.0,40.0,33.0,99.0,80.0,91.0,37.0,64.0,98.0,45.0,25.0,93.0
hsa-miR-31-5p,4491.0,1483.0,2386.0,656.0,5452.0,1722.0,1272.0,1447.0,3211.0,3800.0,8846.0,1398.0,3653.0,4185.0,2847.0,3465.0,2024.0,2286.0,5922.0,2123.0,1543.0,2395.0
hsa-miR-3115,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,2.0,7.0,8.0,4.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-3116,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
hsa-miR-3117-3p,14.0,7.0,7.0,21.0,14.0,12.0,6.0,20.0,39.0,26.0,13.0,30.0,19.0,13.0,16.0,24.0,11.0,25.0,15.0,9.0,21.0,26.0
hsa-miR-3117-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,10.0
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3121-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3121-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3124-5p,0.0,6.0,5.0,3.0,6.0,7.0,10.0,4.0,9.0,12.0,13.0,8.0,8.0,10.0,2.0,7.0,9.0,4.0,0.0,15.0,6.0,12.0
hsa-miR-3125-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3125-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0
hsa-miR-3126-3p,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,5.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,5.0,5.0,0.0,6.0,4.0,7.0,12.0,8.0,18.0,0.0,0.0,0.0,17.0,7.0,13.0,11.0,0.0,0.0,26.0
hsa-miR-3128,0.0,3.0,3.0,8.0,3.0,3.0,0.0,6.0,4.0,10.0,6.0,5.0,0.0,6.0,0.0,0.0,3.0,7.0,0.0,6.0,4.0,8.0
hsa-miR-3129-3p,7.0,6.0,8.0,7.0,5.0,12.0,6.0,9.0,7.0,11.0,14.0,13.0,7.0,12.0,7.0,19.0,11.0,8.0,12.0,13.0,8.0,14.0
hsa-miR-3129-5p,18.0,5.0,22.0,18.0,12.0,32.0,17.0,16.0,19.0,39.0,30.0,31.0,23.0,34.0,27.0,23.0,25.0,30.0,19.0,25.0,20.0,54.0
hsa-miR-3130-3p,4.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,21.0
hsa-miR-3130-5p,0.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,9.0,28.0,13.0,24.0,0.0,10.0,0.0,6.0,10.0,4.0,0.0,6.0,4.0,6.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,7.0,6.0,0.0,6.0,7.0,3.0,5.0,8.0,10.0,4.0,10.0,0.0,2.0,9.0,7.0,9.0,9.0,7.0,3.0,0.0,18.0
hsa-miR-3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-3135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,7.0,2.0,0.0,13.0,3.0,0.0,0.0,5.0,5.0,11.0,3.0,3.0,3.0,5.0,0.0,5.0,4.0,5.0,4.0,4.0,5.0,21.0
hsa-miR-3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138-3p,8.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,7.0,0.0
hsa-miR-3138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,6.0,5.0,10.0,5.0,4.0,4.0,5.0,0.0,6.0,6.0,0.0,6.0,0.0,4.0,8.0,0.0,3.0,4.0,0.0,9.0,0.0
hsa-miR-3140-5p,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3141,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,2.0,6.0,25.0,2.0,9.0,6.0,6.0,14.0,20.0,10.0,8.0,10.0,5.0,8.0,16.0,5.0,4.0,6.0,7.0,13.0,15.0
hsa-miR-3144-3p,11.0,15.0,4.0,9.0,8.0,4.0,27.0,10.0,0.0,17.0,12.0,13.0,6.0,10.0,10.0,14.0,7.0,16.0,0.0,0.0,0.0,5.0
hsa-miR-3144-5p,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,11.0,6.0,4.0,5.0,7.0,7.0,8.0,0.0,15.0,15.0,9.0,4.0,10.0,0.0,10.0,6.0,10.0,9.0,16.0,6.0,18.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,6.0,0.0,9.0,7.0,12.0,0.0,0.0,16.0,0.0,2.0,0.0
hsa-miR-3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,7.0,0.0,0.0,5.0,6.0,0.0,4.0,5.0,8.0,8.0,6.0,6.0,0.0,7.0,14.0,8.0,7.0,13.0,5.0,0.0,0.0
hsa-miR-3150a-3p,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-5p,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3153-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,9.0,0.0,9.0,7.0,6.0,0.0,0.0,7.0,5.0,15.0,11.0,7.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,7.0,6.0
hsa-miR-3155a-3p/3155b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-3156-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3156-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,5.0,0.0,4.0,0.0,0.0,0.0,7.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,3.0,10.0
hsa-miR-3157-5p,10.0,14.0,9.0,28.0,5.0,18.0,12.0,13.0,14.0,23.0,29.0,11.0,18.0,16.0,10.0,22.0,17.0,15.0,14.0,22.0,22.0,15.0
hsa-miR-3158-3p,0.0,8.0,7.0,3.0,11.0,9.0,7.0,5.0,3.0,10.0,0.0,6.0,5.0,0.0,5.0,0.0,7.0,13.0,2.0,0.0,8.0,0.0
