miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-3183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3183-5p,1.9236,0.289,0.0,1.21,1.2451,2.3016,0.9466,0.1831,0.7762,0.0,0.441,0.6564,1.5034,0.0,1.0318,1.7141,0.2343,1.1872,0.8554,1.2142,0.0,1.3959
hsa-miR-3184-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3184-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-3p,0.0,0.0,0.0,0.7058,0.0,0.0,0.0,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,12.1076,3.0832,19.4127,17.1413,25.214,7.2885,15.7143,3.2041,11.8642,3.6599,11.5543,18.0521,16.2148,20.8552,11.6933,20.4687,18.2724,11.7812,15.183,17.0998,13.0451,17.2589
hsa-miR-3187-5p,0.2263,0.4817,0.0,0.0,0.0,0.6713,0.0,0.0,0.0,0.9411,0.441,0.0,0.0,0.806,0.0,0.0,0.5857,0.274,0.0,0.6071,0.0,4.4416
hsa-miR-3188-3p,7.4683,2.7941,6.4333,4.2349,24.4358,3.1648,10.5078,0.0,8.7595,0.0,1.6758,14.4417,8.698,0.5037,7.4803,4.8399,0.0,8.4934,0.0,0.6071,6.2287,16.1168
hsa-miR-3188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3189-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3189-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.0,0.7708,3.6117,2.9241,3.5798,3.0689,4.3546,0.7324,0.0,0.0,2.9988,3.2822,3.1141,2.7202,3.1813,5.2432,1.757,2.1918,1.2831,4.7556,3.1731,0.0
hsa-miR-3190-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.1893,0.0,0.0,0.0,0.0,0.0,0.0,0.2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,3.7341,0.0,3.3859,3.3274,5.2918,3.4525,4.3546,0.0,1.6632,2.5096,2.0286,6.455,3.4362,5.239,2.4074,5.3441,1.757,4.201,2.5661,3.6426,4.8185,13.0711
hsa-miR-3191-5p,0.0,0.4817,0.7901,2.1175,0.0,0.6713,0.284,0.5493,0.0,0.3137,0.0,0.4376,0.2148,0.806,0.2579,0.0,0.0,0.7306,0.0,1.113,4.1133,1.269
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443,0.0,0.0,0.0,0.0,0.4566,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,2.2631,0.0,5.8689,4.0333,0.0,1.1508,1.8933,1.007,5.544,2.6142,0.0,2.0787,2.7919,1.9142,2.4074,2.1175,2.4597,2.2832,0.0,1.0118,6.1112,3.2995
hsa-miR-3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-3p,0.6789,0.0,0.0,0.9075,0.0,0.2877,0.1893,0.1831,0.0,0.0,1.1466,0.0,0.0,0.0,0.7738,0.5042,0.0,0.0,0.4277,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083,0.0,0.0
hsa-miR-3197-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198-3p,4.5262,1.5416,5.4175,5.7474,10.8949,1.2467,4.1652,2.2886,3.9917,1.5685,3.1752,5.2515,5.4765,7.254,3.0093,5.3441,4.6852,6.2102,6.8431,3.1366,7.8741,7.1066
hsa-miR-3198-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3199-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3199-5p,0.0,0.0,1.0158,0.0,0.0,0.4795,0.284,0.4577,0.5544,1.2548,0.0,0.0,1.2886,0.0,0.4299,0.0,0.0,0.274,0.0,0.6071,0.0,0.0
hsa-miR-32-3p,8.3735,11.2729,3.1602,2.0166,4.8249,2.3975,5.7745,9.7038,1.1088,7.6334,8.2909,5.7986,6.6577,4.5337,7.9102,5.1424,1.9912,2.6485,7.8054,6.2733,8.1091,4.9492
hsa-miR-32-5p,398.0806,433.4754,537.2344,218.4007,167.6261,349.5615,305.2932,426.4169,703.5346,521.9994,391.7003,677.2289,485.4769,575.2804,363.5246,322.0548,327.1458,466.2236,409.6209,427.7979,444.5907,555.203
hsa-miR-3200-3p,1.2447,0.6744,7.5619,3.1258,2.179,1.2467,1.0413,0.9155,6.5419,2.6142,0.9702,2.6258,3.4362,4.03,2.3215,1.5125,0.0,6.8495,0.9623,2.1248,2.1154,2.2843
hsa-miR-3200-5p,1.0184,0.1927,1.1286,0.9075,0.7782,1.1508,0.1893,0.6408,18.4061,3.0324,2.3814,0.6564,0.5369,0.806,0.0,0.0,0.0,0.9133,0.7485,0.2024,3.8783,2.2843
hsa-miR-3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3202,1.1316,0.0,2.2573,1.1091,0.0,0.5754,0.6627,1.2816,0.0,0.0,0.7938,0.547,0.5369,1.7127,0.5159,0.605,1.1713,1.0046,0.0,0.6071,1.7628,0.6345
hsa-miR-320a-3p/320b/320c/320d/320e,5202.0921,1888.0603,5845.2458,5865.4595,11375.6986,4387.6916,5095.1308,3022.7267,7747.0859,6141.8586,5900.113,4867.4048,5927.8434,5641.1731,3254.0953,8697.6969,5404.6406,3445.6708,5544.4772,6140.5387,7254.7142,13086.6751
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,73.0984,91.4355,10.0449,157.2969,192.9957,107.1221,121.36,44.4909,3.9917,161.9746,45.9527,88.0726,22.2282,78.5847,78.9299,75.1192,291.421,112.058,59.3421,85.3977,121.1665,59.0102
hsa-miR-323a-5p,0.6789,0.1927,0.2257,0.7058,3.5798,0.6713,1.136,0.0,0.0,1.6731,0.441,0.9847,0.7517,1.0075,0.3439,0.0,1.757,0.4566,1.6038,2.6307,3.0556,0.0
hsa-miR-323b-3p,132.5049,142.9823,18.1712,83.69,210.4276,145.1951,124.3892,59.1381,6.8746,211.8531,36.427,95.7311,12.349,107.7014,114.4397,74.1109,329.7227,130.9627,81.2613,51.2993,213.1873,69.5431
hsa-miR-323b-5p,0.0,0.0,0.3386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,75.022,144.0422,33.9722,81.3709,50.4279,76.4336,35.0259,64.0815,38.8081,69.0143,56.8896,34.5726,52.2953,53.2966,56.1451,37.1059,70.6298,77.9931,52.0714,41.0799,44.3063,55.203
hsa-miR-324-5p,125.7156,309.4739,71.1046,87.0174,44.5135,98.2033,51.4029,179.8861,71.8503,121.9253,118.0128,72.2086,79.4631,81.7079,101.0268,50.9197,94.9929,85.8472,88.1043,76.1901,74.5098,35.6599
hsa-miR-325-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-325-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-326-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-326-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,475.3657,150.4012,931.1311,408.8711,1362.0208,231.2188,792.9104,218.0604,549.3003,275.3254,483.6057,720.2258,529.289,673.3098,501.5229,1130.4183,381.2601,171.7858,505.7444,404.9307,597.7236,1511.4213
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,44.1306,72.84,5.6432,48.2982,68.9493,35.2918,42.0311,26.7312,1.5523,74.2427,22.6676,37.0889,8.4832,37.7811,34.65,29.6444,113.9681,36.7134,22.133,30.1523,48.4196,18.7817
hsa-miR-329-5p,6.3367,2.0233,2.483,5.949,21.0116,2.973,7.6678,2.7464,5.4331,12.9663,2.9106,10.2843,2.1477,11.5862,7.1364,8.4698,22.1377,6.0276,5.9877,8.1957,20.6841,6.2183
hsa-miR-330-3p,33.1545,57.0388,23.2501,32.5685,20.0778,28.3869,24.8021,33.5055,9.9792,52.7019,24.5199,23.7413,17.5034,22.0642,29.2333,27.1236,23.0747,24.1103,17.7492,25.4979,34.6694,19.9239
hsa-miR-330-5p,27.2704,10.8875,8.2391,11.7973,8.8716,22.9205,22.5302,20.0484,5.7658,18.2993,19.4042,15.9734,15.5705,10.6795,21.3231,12.3014,23.4261,12.9684,15.6107,21.5518,7.2864,10.2792
hsa-miR-331-3p,57.5961,108.2966,35.778,46.3824,43.891,58.5959,30.766,115.8961,14.6362,66.7139,37.309,29.9775,28.5638,31.4339,42.5602,27.5269,36.1934,24.8409,28.9761,26.3073,39.1353,27.1574
hsa-miR-331-5p,0.7921,3.3722,1.693,1.9158,2.9572,1.918,2.1773,3.7533,3.659,4.601,1.8522,1.7505,2.1477,1.7127,2.1495,2.0166,1.8741,2.4658,2.2454,1.9225,3.0556,0.0
hsa-miR-335-3p,219.0688,275.7516,122.345,127.8541,199.844,191.0361,129.4065,235.7286,87.5953,169.7126,181.7821,95.0746,161.1813,203.615,159.8373,99.4195,62.6649,104.6606,106.3881,124.2516,165.3553,129.4416
hsa-miR-335-5p,475.3657,798.5427,392.6551,401.712,549.8822,649.7336,421.92,573.9876,230.9634,506.2098,541.3773,353.6032,380.4567,375.9976,540.1281,359.6648,295.4034,320.9226,335.4165,311.5397,296.2763,387.6904
hsa-miR-337-3p,13.9181,29.4829,2.9345,8.4698,23.6575,7.4803,7.5732,8.4221,0.3326,29.0697,7.3207,11.0501,2.255,9.8735,7.4803,3.4283,24.8317,5.2056,5.3461,5.6662,27.3829,6.9797
hsa-miR-337-5p,63.4802,47.2111,4.8532,21.0737,69.2606,24.1672,32.7539,18.1259,1.3306,47.7872,30.3411,62.5808,9.7718,23.1724,44.7097,25.2078,118.0677,14.6123,29.4037,30.6582,31.1437,18.9086
hsa-miR-338-3p,54.5409,110.0309,34.5365,56.0622,37.8209,107.9852,41.9364,57.1241,16.5211,53.7475,56.2722,35.8855,46.4967,29.0159,63.8833,51.6256,85.0368,35.7088,59.9836,50.6922,25.0325,41.1168
hsa-miR-338-5p,1.8105,2.6978,0.0,1.6133,3.4241,1.918,0.6627,1.8309,1.2197,2.0913,0.3528,0.4376,1.1812,0.0,0.4299,1.7141,1.0542,0.4566,0.0,1.3154,0.235,0.2538
hsa-miR-339-3p,108.9686,104.6353,47.403,142.878,58.3656,169.4582,86.9967,87.2425,13.6383,42.3497,97.3738,51.4213,68.0806,83.9244,43.678,54.8522,114.9051,140.826,92.0605,79.7315,53.1205,29.9492
hsa-miR-339-5p,1646.5239,1337.1351,660.2566,2196.6106,547.0807,2680.7384,1075.9574,1263.1389,176.743,500.6677,1052.1489,486.095,947.1148,1171.4159,874.1614,602.7687,1371.9508,1720.05,944.9829,1039.7472,613.8243,564.9746
hsa-miR-33a-3p,0.5658,4.2394,0.4515,0.4033,0.0,0.6713,0.568,0.3662,0.0,0.6274,0.3528,0.4376,0.4295,1.0075,0.3439,0.0,0.0,0.548,0.5346,0.5059,0.0,0.0
hsa-miR-33a-5p,37.3413,34.204,8.6906,11.4948,13.0739,22.1533,19.5009,35.2449,4.4352,16.8353,62.6227,16.0828,27.9195,13.1982,31.2968,10.2848,33.7336,6.5755,23.9507,25.3967,10.2245,8.7563
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
