miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-3138-3p,311.0,110.0,776.0,335.0,684.0,203.0,223.0,122.0,499.0,176.0,364.0,389.0,503.0,835.0,194.0,455.0,327.0,591.0,491.0,472.0,374.0,604.0
hsa-miR-3138-5p,6.0,14.0,12.0,17.0,26.0,3.0,4.0,25.0,0.0,13.0,3.0,0.0,5.0,0.0,6.0,8.0,4.0,10.0,5.0,5.0,0.0,8.0
hsa-miR-3139-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139-5p,0.0,2.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,51.0,21.0,80.0,31.0,90.0,37.0,54.0,70.0,65.0,88.0,86.0,78.0,96.0,67.0,63.0,73.0,84.0,103.0,38.0,65.0,101.0,74.0
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0
hsa-miR-3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,15.0,15.0,22.0,32.0,13.0,31.0,19.0,25.0,42.0,73.0,28.0,24.0,25.0,32.0,42.0,8.0,32.0,29.0,22.0,41.0,18.0,14.0
hsa-miR-3144-3p,0.0,0.0,0.0,12.0,0.0,5.0,0.0,17.0,0.0,0.0,8.0,11.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,8.0,8.0,0.0,3.0,0.0,2.0,6.0,0.0,5.0,0.0,0.0,0.0,6.0
hsa-miR-3145-3p,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,17.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3146,39.0,9.0,39.0,14.0,44.0,25.0,55.0,19.0,53.0,36.0,31.0,26.0,52.0,61.0,32.0,39.0,23.0,36.0,27.0,25.0,74.0,129.0
hsa-miR-3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,13.0,0.0,11.0,13.0,10.0,10.0,26.0,8.0,21.0,0.0,8.0,7.0,18.0,19.0,5.0,12.0,8.0,5.0,11.0,9.0,0.0,7.0
hsa-miR-3150a-5p,28.0,22.0,17.0,32.0,21.0,34.0,6.0,12.0,0.0,4.0,17.0,3.0,16.0,9.0,4.0,2.0,10.0,7.0,22.0,9.0,7.0,10.0
hsa-miR-3150b-3p,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
hsa-miR-3152-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3153-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,6.0,33.0,0.0,15.0,0.0,0.0,18.0,0.0,19.0,27.0,17.0,16.0,0.0,0.0,7.0,19.0,22.0,66.0,11.0
hsa-miR-3155a-3p/3155b,7.0,0.0,6.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a-5p,4.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-3156-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3156-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,18.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,9.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0
hsa-miR-3157-5p,11.0,0.0,14.0,17.0,0.0,16.0,18.0,18.0,19.0,18.0,23.0,15.0,15.0,16.0,26.0,17.0,16.0,17.0,10.0,3.0,0.0,0.0
hsa-miR-3158-3p,43.0,10.0,30.0,0.0,13.0,44.0,16.0,13.0,134.0,48.0,28.0,37.0,56.0,66.0,23.0,27.0,28.0,33.0,11.0,28.0,26.0,55.0
hsa-miR-3158-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-3160-3p,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-3160-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3161-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161-5p,23.0,0.0,0.0,0.0,29.0,0.0,45.0,0.0,0.0,48.0,0.0,17.0,0.0,0.0,21.0,0.0,0.0,46.0,0.0,0.0,20.0,9.0
hsa-miR-3162-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3162-5p,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0
hsa-miR-3163,0.0,0.0,19.0,0.0,0.0,5.0,4.0,6.0,57.0,10.0,0.0,7.0,0.0,12.0,9.0,5.0,0.0,20.0,0.0,6.0,10.0,0.0
hsa-miR-3164-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164-5p,0.0,18.0,31.0,13.0,27.0,5.0,7.0,13.0,33.0,2.0,7.0,16.0,19.0,32.0,21.0,24.0,9.0,15.0,12.0,28.0,4.0,8.0
hsa-miR-3165-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3165-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3169-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3169-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,22.0,0.0,0.0,8.0,17.0,0.0,7.0,24.0,14.0,16.0,6.0,27.0,0.0,0.0,0.0,19.0,0.0,21.0,0.0,7.0
hsa-miR-3173-5p,48.0,5.0,80.0,27.0,66.0,31.0,72.0,47.0,51.0,76.0,73.0,78.0,51.0,60.0,38.0,73.0,20.0,26.0,44.0,28.0,63.0,105.0
hsa-miR-3174,32.0,41.0,71.0,71.0,55.0,111.0,104.0,78.0,16.0,122.0,105.0,52.0,60.0,98.0,79.0,45.0,92.0,76.0,118.0,97.0,18.0,62.0
hsa-miR-3175-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175-5p,6.0,16.0,0.0,0.0,0.0,54.0,82.0,31.0,16.0,0.0,0.0,0.0,33.0,0.0,30.0,74.0,0.0,60.0,33.0,62.0,0.0,11.0
hsa-miR-3176-3p,18.0,0.0,17.0,24.0,6.0,8.0,0.0,11.0,0.0,0.0,21.0,8.0,0.0,27.0,30.0,14.0,39.0,0.0,17.0,0.0,16.0,15.0
hsa-miR-3176-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,78.0,12.0,83.0,278.0,76.0,68.0,160.0,51.0,100.0,18.0,104.0,95.0,144.0,146.0,78.0,177.0,141.0,76.0,114.0,172.0,122.0,136.0
hsa-miR-3177-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179-3p,0.0,3.0,0.0,6.0,8.0,5.0,4.0,5.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-3179-5p,0.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180/3180-3p,11.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,12.0,18.0,7.0,0.0,3.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3183-5p,17.0,3.0,0.0,12.0,8.0,24.0,10.0,2.0,7.0,0.0,5.0,6.0,14.0,0.0,12.0,17.0,2.0,13.0,8.0,12.0,0.0,11.0
hsa-miR-3184-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3184-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-3p,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,107.0,32.0,172.0,170.0,162.0,76.0,166.0,35.0,107.0,35.0,131.0,165.0,151.0,207.0,136.0,203.0,156.0,129.0,142.0,169.0,111.0,136.0
hsa-miR-3187-5p,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,8.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,35.0
hsa-miR-3188-3p,66.0,29.0,57.0,42.0,157.0,33.0,111.0,0.0,79.0,0.0,19.0,132.0,81.0,5.0,87.0,48.0,0.0,93.0,0.0,6.0,53.0,127.0
hsa-miR-3188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3189-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3189-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.0,8.0,32.0,29.0,23.0,32.0,46.0,8.0,0.0,0.0,34.0,30.0,29.0,27.0,37.0,52.0,15.0,24.0,12.0,47.0,27.0,0.0
hsa-miR-3190-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,33.0,0.0,30.0,33.0,34.0,36.0,46.0,0.0,15.0,24.0,23.0,59.0,32.0,52.0,28.0,53.0,15.0,46.0,24.0,36.0,41.0,103.0
hsa-miR-3191-5p,0.0,5.0,7.0,21.0,0.0,7.0,3.0,6.0,0.0,3.0,0.0,4.0,2.0,8.0,3.0,0.0,0.0,8.0,0.0,11.0,35.0,10.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,20.0,0.0,52.0,40.0,0.0,12.0,20.0,11.0,50.0,25.0,0.0,19.0,26.0,19.0,28.0,21.0,21.0,25.0,0.0,10.0,52.0,26.0
hsa-miR-3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-3p,6.0,0.0,0.0,9.0,0.0,3.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-3197-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198-3p,40.0,16.0,48.0,57.0,70.0,13.0,44.0,25.0,36.0,15.0,36.0,48.0,51.0,72.0,35.0,53.0,40.0,68.0,64.0,31.0,67.0,56.0
hsa-miR-3198-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3199-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3199-5p,0.0,0.0,9.0,0.0,0.0,5.0,3.0,5.0,5.0,12.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0
hsa-miR-32-3p,74.0,117.0,28.0,20.0,31.0,25.0,61.0,106.0,10.0,73.0,94.0,53.0,62.0,45.0,92.0,51.0,17.0,29.0,73.0,62.0,69.0,39.0
hsa-miR-32-5p,3518.0,4499.0,4760.0,2166.0,1077.0,3645.0,3225.0,4658.0,6345.0,4992.0,4441.0,6190.0,4521.0,5710.0,4228.0,3194.0,2793.0,5105.0,3831.0,4228.0,3783.0,4375.0
hsa-miR-3200-3p,11.0,7.0,67.0,31.0,14.0,13.0,11.0,10.0,59.0,25.0,11.0,24.0,32.0,40.0,27.0,15.0,0.0,75.0,9.0,21.0,18.0,18.0
hsa-miR-3200-5p,9.0,2.0,10.0,9.0,5.0,12.0,2.0,7.0,166.0,29.0,27.0,6.0,5.0,8.0,0.0,0.0,0.0,10.0,7.0,2.0,33.0,18.0
hsa-miR-3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3202,10.0,0.0,20.0,11.0,0.0,6.0,7.0,14.0,0.0,0.0,9.0,5.0,5.0,17.0,6.0,6.0,10.0,11.0,0.0,6.0,15.0,5.0
hsa-miR-320a-3p/320b/320c/320d/320e,45973.0,19596.0,51790.0,58171.0,73089.0,45752.0,53823.0,33019.0,69869.0,58736.0,66894.0,44489.0,55203.0,55992.0,37847.0,86260.0,46142.0,37729.0,51855.0,60688.0,61730.0,103123.0
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,646.0,949.0,89.0,1560.0,1240.0,1117.0,1282.0,486.0,36.0,1549.0,521.0,805.0,207.0,780.0,918.0,745.0,2488.0,1227.0,555.0,844.0,1031.0,465.0
hsa-miR-323a-5p,6.0,2.0,2.0,7.0,23.0,7.0,12.0,0.0,0.0,16.0,5.0,9.0,7.0,10.0,4.0,0.0,15.0,5.0,15.0,26.0,26.0,0.0
hsa-miR-323b-3p,1171.0,1484.0,161.0,830.0,1352.0,1514.0,1314.0,646.0,62.0,2026.0,413.0,875.0,115.0,1069.0,1331.0,735.0,2815.0,1434.0,760.0,507.0,1814.0,548.0
hsa-miR-323b-5p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,663.0,1495.0,301.0,807.0,324.0,797.0,370.0,700.0,350.0,660.0,645.0,316.0,487.0,529.0,653.0,368.0,603.0,854.0,487.0,406.0,377.0,435.0
hsa-miR-324-5p,1111.0,3212.0,630.0,863.0,286.0,1024.0,543.0,1965.0,648.0,1166.0,1338.0,660.0,740.0,811.0,1175.0,505.0,811.0,940.0,824.0,753.0,634.0,281.0
hsa-miR-325-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-325-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-326-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-326-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,4201.0,1561.0,8250.0,4055.0,8751.0,2411.0,8376.0,2382.0,4954.0,2633.0,5483.0,6583.0,4929.0,6683.0,5833.0,11211.0,3255.0,1881.0,4730.0,4002.0,5086.0,11910.0
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,390.0,756.0,50.0,479.0,443.0,368.0,444.0,292.0,14.0,710.0,257.0,339.0,79.0,375.0,403.0,294.0,973.0,402.0,207.0,298.0,412.0,148.0
hsa-miR-329-5p,56.0,21.0,22.0,59.0,135.0,31.0,81.0,30.0,49.0,124.0,33.0,94.0,20.0,115.0,83.0,84.0,189.0,66.0,56.0,81.0,176.0,49.0
hsa-miR-330-3p,293.0,592.0,206.0,323.0,129.0,296.0,262.0,366.0,90.0,504.0,278.0,217.0,163.0,219.0,340.0,269.0,197.0,264.0,166.0,252.0,295.0,157.0
hsa-miR-330-5p,241.0,113.0,73.0,117.0,57.0,239.0,238.0,219.0,52.0,175.0,220.0,146.0,145.0,106.0,248.0,122.0,200.0,142.0,146.0,213.0,62.0,81.0
hsa-miR-331-3p,509.0,1124.0,317.0,460.0,282.0,611.0,325.0,1266.0,132.0,638.0,423.0,274.0,266.0,312.0,495.0,273.0,309.0,272.0,271.0,260.0,333.0,214.0
hsa-miR-331-5p,7.0,35.0,15.0,19.0,19.0,20.0,23.0,41.0,33.0,44.0,21.0,16.0,20.0,17.0,25.0,20.0,16.0,27.0,21.0,19.0,26.0,0.0
hsa-miR-335-3p,1936.0,2862.0,1084.0,1268.0,1284.0,1992.0,1367.0,2575.0,790.0,1623.0,2061.0,869.0,1501.0,2021.0,1859.0,986.0,535.0,1146.0,995.0,1228.0,1407.0,1020.0
hsa-miR-335-5p,4201.0,8288.0,3479.0,3984.0,3533.0,6775.0,4457.0,6270.0,2083.0,4841.0,6138.0,3232.0,3543.0,3732.0,6282.0,3567.0,2522.0,3514.0,3137.0,3079.0,2521.0,3055.0
hsa-miR-337-3p,123.0,306.0,26.0,84.0,152.0,78.0,80.0,92.0,3.0,278.0,83.0,101.0,21.0,98.0,87.0,34.0,212.0,57.0,50.0,56.0,233.0,55.0
hsa-miR-337-5p,561.0,490.0,43.0,209.0,445.0,252.0,346.0,198.0,12.0,457.0,344.0,572.0,91.0,230.0,520.0,250.0,1008.0,160.0,275.0,303.0,265.0,149.0
hsa-miR-338-3p,482.0,1142.0,306.0,556.0,243.0,1126.0,443.0,624.0,149.0,514.0,638.0,328.0,433.0,288.0,743.0,512.0,726.0,391.0,561.0,501.0,213.0,324.0
hsa-miR-338-5p,16.0,28.0,0.0,16.0,22.0,20.0,7.0,20.0,11.0,20.0,4.0,4.0,11.0,0.0,5.0,17.0,9.0,5.0,0.0,13.0,2.0,2.0
hsa-miR-339-3p,963.0,1086.0,420.0,1417.0,375.0,1767.0,919.0,953.0,123.0,405.0,1104.0,470.0,634.0,833.0,508.0,544.0,981.0,1542.0,861.0,788.0,452.0,236.0
hsa-miR-339-5p,14551.0,13878.0,5850.0,21785.0,3515.0,27953.0,11366.0,13798.0,1594.0,4788.0,11929.0,4443.0,8820.0,11627.0,10167.0,5978.0,11713.0,18834.0,8838.0,10276.0,5223.0,4452.0
hsa-miR-33a-3p,5.0,44.0,4.0,4.0,0.0,7.0,6.0,4.0,0.0,6.0,4.0,4.0,4.0,10.0,4.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0
